RomeoAndJuliet_09_018|romeo groaned|romeo groaned
RomeoAndJuliet_09_019|she's a capulet|she's a capulet
RomeoAndJuliet_09_020|what am i going to do|what am i going to do
RomeoAndJuliet_10_001|when the party ended romeo sneaked outside and hid in the capulets garden|when the party ended romeo sneaked outside and hid in the capulets garden
RomeoAndJuliet_10_002|as the moon rose he saw juliet step onto a balcony|as the moon rose he saw juliet step onto a balcony
RomeoAndJuliet_10_003|oh romeo|oh romeo
RomeoAndJuliet_10_004|she sighed|she sighed
RomeoAndJuliet_10_005|it's you i love|it's you i love
RomeoAndJuliet_10_006|if only you weren't a montague|if only you weren't a montague
RomeoAndJuliet_10_007|juliet romeo called to her|juliet romeo called to her
RomeoAndJuliet_10_008|i'm here in the garden|i'm here in the garden
RomeoAndJuliet_10_009|and i love you|and i love you
RomeoAndJuliet_10_010|you do|you do
RomeoAndJuliet_10_011|said juliet|said juliet
RomeoAndJuliet_10_012|with all my heart romeo replied|with all my heart romeo replied
RomeoAndJuliet_10_013|i'd marry you if i could|i'd marry you if i could
RomeoAndJuliet_10_014|but my parents are going to make me marry count paris juliet wailed|but my parents are going to make me marry count paris juliet wailed
RomeoAndJuliet_11_001|she frowned|she frowned
RomeoAndJuliet_11_002|our only hope is to get married in secret she said at last|our only hope is to get married in secret she said at last
RomeoAndJuliet_11_003|then we will said romeo|then we will said romeo
RomeoAndJuliet_11_004|i'll ask my nurse to help us juliet decided|i'll ask my nurse to help us juliet decided
RomeoAndJuliet_11_005|send me a message tomorrow|send me a message tomorrow
RomeoAndJuliet_11_006|i will romeo promised but now i'd better go|i will romeo promised but now i'd better go
RomeoAndJuliet_11_007|goodbye juliet|goodbye juliet
RomeoAndJuliet_11_008|chapter three|chapter three
RomeoAndJuliet_11_009|a secret wedding|a secret wedding
RomeoAndJuliet_11_010|the next morning romeo went to visit friar laurence|the next morning romeo went to visit friar laurence
RomeoAndJuliet_11_011|the friar was a wise monk who made medicines and helped people with problems|the friar was a wise monk who made medicines and helped people with problems
RomeoAndJuliet_12_001|what can i do for you romeo|what can i do for you romeo
RomeoAndJuliet_12_002|friar laurence asked|friar laurence asked
RomeoAndJuliet_12_003|i'm in love with juliet capulet romeo explained|i'm in love with juliet capulet romeo explained
RomeoAndJuliet_12_004|i know our parents won't like it but we really want to get married|i know our parents won't like it but we really want to get married
RomeoAndJuliet_12_005|then i'll help you the friar said kindly|then i'll help you the friar said kindly
RomeoAndJuliet_12_006|when your parents find out you're married it might help stop the fighting|when your parents find out you're married it might help stop the fighting
RomeoAndJuliet_12_007|if you both come to my house this afternoon i'll marry you in secret|if you both come to my house this afternoon i'll marry you in secret
RomeoAndJuliet_12_008|romeo was delighted|romeo was delighted
RomeoAndJuliet_12_009|he ran to the market square to find juliet's nurse and give her the message|he ran to the market square to find juliet's nurse and give her the message
RomeoAndJuliet_13_001|the nurse rushed off to tell juliet what romeo had said|the nurse rushed off to tell juliet what romeo had said
RomeoAndJuliet_13_002|she hated to see her beloved juliet unhappy|she hated to see her beloved juliet unhappy
RomeoAndJuliet_13_003|friar laurence will marry you this afternoon|friar laurence will marry you this afternoon
RomeoAndJuliet_13_004|juliet couldn't stop smiling|juliet couldn't stop smiling
RomeoAndJuliet_13_005|i'll tell my parents i'm going to see the friar about my wedding to count paris she decided|i'll tell my parents i'm going to see the friar about my wedding to count paris she decided
RomeoAndJuliet_13_006|as the clock struck two juliet arrived at friar laurence's house|as the clock struck two juliet arrived at friar laurence's house
RomeoAndJuliet_13_007|romeo was waiting for her and the friar performed the secret wedding at once|romeo was waiting for her and the friar performed the secret wedding at once
RomeoAndJuliet_13_008|you are now husband and wife|you are now husband and wife
RomeoAndJuliet_14_001|romeo and juliet were married|romeo and juliet were married
RomeoAndJuliet_14_002|but juliet's parents were expecting her back and she had to go straight home|but juliet's parents were expecting her back and she had to go straight home
RomeoAndJuliet_14_003|so romeo went to look for benvolio and mercutio|so romeo went to look for benvolio and mercutio
RomeoAndJuliet_14_004|he found them in the market square arguing with tybalt capulet|he found them in the market square arguing with tybalt capulet
RomeoAndJuliet_14_005|what's the problem|what's the problem
RomeoAndJuliet_14_006|romeo asked|romeo asked
RomeoAndJuliet_15_001|you montagues are the problem snarled tybalt turning to romeo|you montagues are the problem snarled tybalt turning to romeo
RomeoAndJuliet_15_002|you sneaked into our party and i'm going to make you pay|you sneaked into our party and i'm going to make you pay
RomeoAndJuliet_15_003|i challenge you to a duel|i challenge you to a duel
RomeoAndJuliet_15_004|i refuse romeo replied|i refuse romeo replied
RomeoAndJuliet_15_005|you know the prince said no fighting|you know the prince said no fighting
RomeoAndJuliet_15_006|you're afraid to fight|you're afraid to fight
RomeoAndJuliet_15_007|tybalt taunted him|tybalt taunted him
RomeoAndJuliet_15_008|coward|coward
RomeoAndJuliet_15_009|don't speak to my friend like that|don't speak to my friend like that
RomeoAndJuliet_15_010|said mercutio|said mercutio
RomeoAndJuliet_15_011|oh so you want to fight instead do you|oh so you want to fight instead do you
RomeoAndJuliet_15_012|tybalt shouted drawing his sword|tybalt shouted drawing his sword
RomeoAndJuliet_15_013|mercutio drew his too and they started fighting|mercutio drew his too and they started fighting
RomeoAndJuliet_15_014|stop it|stop it
RomeoAndJuliet_15_015|yelled benvolio|yelled benvolio
RomeoAndJuliet_15_016|he and romeo frantically tried to pull the pair apart|he and romeo frantically tried to pull the pair apart
RomeoAndJuliet_15_017|they were too late|they were too late
RomeoAndJuliet_15_018|tybalt stabbed mercutio who slumped to the ground dead|tybalt stabbed mercutio who slumped to the ground dead
RomeoAndJuliet_16_001|romeo was so upset he grabbed mercutio's sword|romeo was so upset he grabbed mercutio's sword
RomeoAndJuliet_16_002|without thinking he ran at tybalt and stabbed him too|without thinking he ran at tybalt and stabbed him too
RomeoAndJuliet_16_003|benvolio stared in horror as tybalt sank to the ground|benvolio stared in horror as tybalt sank to the ground
RomeoAndJuliet_16_004|romeo what have you done|romeo what have you done
RomeoAndJuliet_16_005|he gasped|he gasped
RomeoAndJuliet_16_006|quick go before the prince comes|quick go before the prince comes
RomeoAndJuliet_16_007|romeo dropped the sword and ran for his life|romeo dropped the sword and ran for his life
RomeoAndJuliet_16_008|chapter four|chapter four
RomeoAndJuliet_16_009|escape to mantua|escape to mantua
RomeoAndJuliet_16_010|when prince escalus arrived benvolio told him about the fight|when prince escalus arrived benvolio told him about the fight
RomeoAndJuliet_16_011|the prince was angry but he could see tybalt was mostly to blame|the prince was angry but he could see tybalt was mostly to blame
RomeoAndJuliet_16_012|romeo shall not die he said|romeo shall not die he said
RomeoAndJuliet_16_013|i'll banish him instead|i'll banish him instead
RomeoAndJuliet_17_001|being banished meant romeo would have to leave verona and never come back|being banished meant romeo would have to leave verona and never come back
RomeoAndJuliet_17_002|it was better than being put to death but not much|it was better than being put to death but not much
RomeoAndJuliet_17_003|oh no|oh no
RomeoAndJuliet_17_004|poor juliet|poor juliet
RomeoAndJuliet_17_005|gossip spread fast in verona and the nurse soon heard what had happened|gossip spread fast in verona and the nurse soon heard what had happened
RomeoAndJuliet_17_006|with tears in her eyes she went to tell juliet|with tears in her eyes she went to tell juliet
RomeoAndJuliet_17_007|juliet was heartbroken|juliet was heartbroken
RomeoAndJuliet_17_008|cousin tybalt is dead she sobbed and i'll never see my romeo again|cousin tybalt is dead she sobbed and i'll never see my romeo again
RomeoAndJuliet_17_009|don't cry begged the nurse|don't cry begged the nurse
RomeoAndJuliet_17_010|i'll bring romeo to see you before he leaves|i'll bring romeo to see you before he leaves
RomeoAndJuliet_17_011|he's hiding at the friarshouse|he's hiding at the friarshouse
RomeoAndJuliet_17_012|yes please find him juliet said wiping her eyes|yes please find him juliet said wiping her eyes
RomeoAndJuliet_17_013|ask him to come and say goodbye|ask him to come and say goodbye
RomeoAndJuliet_18_001|the nurse went straight to the friar's house|the nurse went straight to the friar's house
RomeoAndJuliet_18_002|romeo looked as if he'd been crying too|romeo looked as if he'd been crying too
RomeoAndJuliet_18_003|romeo you should be grateful said friar laurence|romeo you should be grateful said friar laurence
RomeoAndJuliet_18_004|the prince has spared your life|the prince has spared your life
RomeoAndJuliet_18_005|but i'm banished romeo said|but i'm banished romeo said
RomeoAndJuliet_18_006|and i want to be with juliet|and i want to be with juliet
RomeoAndJuliet_18_007|i love her|i love her
RomeoAndJuliet_18_008|go and see her tonight said the friar but make sure you leave verona by dawn|go and see her tonight said the friar but make sure you leave verona by dawn
RomeoAndJuliet_18_009|head for the city of mantua|head for the city of mantua
RomeoAndJuliet_18_010|after a while i'll talk to the prince|after a while i'll talk to the prince
RomeoAndJuliet_18_011|i'll ask him to forgive you and let you come home|i'll ask him to forgive you and let you come home
RomeoAndJuliet_18_012|the nurse smiled at romeo|the nurse smiled at romeo
RomeoAndJuliet_18_013|and i'll tell juliet you're on your way|and i'll tell juliet you're on your way
RomeoAndJuliet_19_001|that night romeo went again to the capulets garden and climbed up the ivy to juliet's balcony|that night romeo went again to the capulets garden and climbed up the ivy to juliet's balcony
RomeoAndJuliet_19_002|juliet|juliet
RomeoAndJuliet_19_003|romeo|romeo
RomeoAndJuliet_19_004|but before dawn romeo had to leave|but before dawn romeo had to leave
RomeoAndJuliet_19_005|it's not time yet juliet pleaded|it's not time yet juliet pleaded
RomeoAndJuliet_19_006|romeo sighed|romeo sighed
RomeoAndJuliet_19_007|giving his new wife one last kiss he climbed down the balcony sped from the garden and set off for mantua|giving his new wife one last kiss he climbed down the balcony sped from the garden and set off for mantua
RomeoAndJuliet_19_008|all that morning juliet cried and cried|all that morning juliet cried and cried
RomeoAndJuliet_19_009|her nurse tried to comfort her but she couldn't stop|her nurse tried to comfort her but she couldn't stop
RomeoAndJuliet_19_010|suddenly her mother and father swept in poor juliet said her mother going over to her|suddenly her mother and father swept in poor juliet said her mother going over to her
RomeoAndJuliet_19_011|you're still upset about tybalt|you're still upset about tybalt
RomeoAndJuliet_19_012|but this will cheer you up|but this will cheer you up
RomeoAndJuliet_19_013|you're to marry count paris|you're to marry count paris
RomeoAndJuliet_19_014|the wedding's on thursday|the wedding's on thursday
RomeoAndJuliet_20_001|thursday|thursday
RomeoAndJuliet_20_002|juliet gasped|juliet gasped
RomeoAndJuliet_20_003|it was so soon|it was so soon
RomeoAndJuliet_20_004|and i don't want to marry count paris|and i don't want to marry count paris
RomeoAndJuliet_20_005|please don't make me|please don't make me
RomeoAndJuliet_20_006|her father scowled|her father scowled
RomeoAndJuliet_20_007|i won't marry him juliet shouted|i won't marry him juliet shouted
RomeoAndJuliet_20_008|no no no|no no no
RomeoAndJuliet_20_009|what do you mean no|what do you mean no
RomeoAndJuliet_20_010|said her father angrily|said her father angrily
RomeoAndJuliet_20_011|you'll marry count paris on thursday and that's that|you'll marry count paris on thursday and that's that
RomeoAndJuliet_20_012|and her parents left|and her parents left
RomeoAndJuliet_20_013|but i'm already married wept juliet|but i'm already married wept juliet
RomeoAndJuliet_20_014|what am i going to do|what am i going to do
RomeoAndJuliet_20_015|well you can't tell your parents about romeo said her nurse|well you can't tell your parents about romeo said her nurse
RomeoAndJuliet_20_016|i think you'll have to marry count paris|i think you'll have to marry count paris
RomeoAndJuliet_20_017|the nurse bustled away and juliet realized only one person could help her|the nurse bustled away and juliet realized only one person could help her
RomeoAndJuliet_20_018|i must go and see friar laurence she thought|i must go and see friar laurence she thought
RomeoAndJuliet_21_001|chapter five|chapter five
RomeoAndJuliet_21_002|the magic potion|the magic potion
RomeoAndJuliet_21_003|friar laurence was planting herbs in his garden when juliet arrived|friar laurence was planting herbs in his garden when juliet arrived
RomeoAndJuliet_21_004|oh friar please help me she begged|oh friar please help me she begged
RomeoAndJuliet_21_005|my father says i have to marry count paris on thursday|my father says i have to marry count paris on thursday
RomeoAndJuliet_21_006|but you can't said the friar|but you can't said the friar
RomeoAndJuliet_21_007|you have to help|you have to help
RomeoAndJuliet_21_008|juliet was desperate|juliet was desperate
RomeoAndJuliet_21_009|i'd rather die than marry paris|i'd rather die than marry paris
RomeoAndJuliet_21_010|is there anything you can do|is there anything you can do
RomeoAndJuliet_21_011|the friar thought for a while|the friar thought for a while
RomeoAndJuliet_21_012|well he said finally there is one thing that might work|well he said finally there is one thing that might work
RomeoAndJuliet_21_013|what is it|what is it
RomeoAndJuliet_22_001|i'll give you a magic herbal potion the friar said|i'll give you a magic herbal potion the friar said
RomeoAndJuliet_22_002|when you drink it you'll go into a coma|when you drink it you'll go into a coma
RomeoAndJuliet_22_003|your body will be cold and it will look as if you're dead|your body will be cold and it will look as if you're dead
RomeoAndJuliet_22_004|but really you'll just be in a very deep sleep which will last for two days|but really you'll just be in a very deep sleep which will last for two days
RomeoAndJuliet_22_005|how will that help|how will that help
RomeoAndJuliet_22_006|drink the potion tonight|drink the potion tonight
RomeoAndJuliet_22_007|in the morning your parents will find you and think you're dead|in the morning your parents will find you and think you're dead
RomeoAndJuliet_22_008|they'll put your body in the capulet family tomb while they arrange your funeral|they'll put your body in the capulet family tomb while they arrange your funeral
RomeoAndJuliet_23_001|then what|then what
RomeoAndJuliet_23_002|asked juliet|asked juliet
RomeoAndJuliet_23_003|i'll send a messenger to mantua to tell romeo the plan the friar went on|i'll send a messenger to mantua to tell romeo the plan the friar went on
RomeoAndJuliet_23_004|two nights from now you'll wake up|two nights from now you'll wake up
RomeoAndJuliet_23_005|romeo can come to verona to rescue you and you can run away together|romeo can come to verona to rescue you and you can run away together
RomeoAndJuliet_23_006|i'll do it said juliet bravely|i'll do it said juliet bravely
RomeoAndJuliet_23_007|she held the bottle in a trembling hand|she held the bottle in a trembling hand
RomeoAndJuliet_23_008|thank you friar laurence|thank you friar laurence
RomeoAndJuliet_23_009|clutching the potion tightly she turned and ran home|clutching the potion tightly she turned and ran home
RomeoAndJuliet_24_001|back at the capulet mansion juliet went to talk to her parents|back at the capulet mansion juliet went to talk to her parents
RomeoAndJuliet_24_002|i'm sorry i was rude to you she said sweetly|i'm sorry i was rude to you she said sweetly
RomeoAndJuliet_24_003|i was upset about tybalt|i was upset about tybalt
RomeoAndJuliet_24_004|of course i'll marry count paris on thursday|of course i'll marry count paris on thursday
RomeoAndJuliet_24_005|good girl said her mother|good girl said her mother
RomeoAndJuliet_24_006|we knew you'd see sense|we knew you'd see sense
RomeoAndJuliet_24_007|he's such a nice man|he's such a nice man
RomeoAndJuliet_24_008|that night juliet sat on her bed|that night juliet sat on her bed
RomeoAndJuliet_24_009|carefully she uncorked the bottle friar laurence had given her and drank every last drop of the bitter potion|carefully she uncorked the bottle friar laurence had given her and drank every last drop of the bitter potion
RomeoAndJuliet_24_010|i hope this works|i hope this works
RomeoAndJuliet_24_011|a few moments later she fell into a deep deep sleep|a few moments later she fell into a deep deep sleep
RomeoAndJuliet_25_001|chapter six|chapter six
RomeoAndJuliet_25_002|romeo returns|romeo returns
RomeoAndJuliet_25_003|it was just as the friar had promised|it was just as the friar had promised
RomeoAndJuliet_25_004|the next morning juliet's nurse found her cold body lying on the bed and screamed|the next morning juliet's nurse found her cold body lying on the bed and screamed
RomeoAndJuliet_25_005|she's dead|she's dead
RomeoAndJuliet_25_006|juliet's dead|juliet's dead
RomeoAndJuliet_25_007|there'll be no wedding for my daughter said old capulet trying to hold back his tears|there'll be no wedding for my daughter said old capulet trying to hold back his tears
RomeoAndJuliet_25_008|instead we must prepare for a funeral|instead we must prepare for a funeral
RomeoAndJuliet_25_009|carry her body to the family tomb|carry her body to the family tomb
RomeoAndJuliet_26_001|meanwhile friar laurence wrote a letter to romeo explaining everything|meanwhile friar laurence wrote a letter to romeo explaining everything
RomeoAndJuliet_26_002|he sealed up the letter and gave it to his friend friar john to deliver|he sealed up the letter and gave it to his friend friar john to deliver
RomeoAndJuliet_26_003|this letter must reach romeo tomorrow|this letter must reach romeo tomorrow
RomeoAndJuliet_26_004|hurry to mantua|hurry to mantua
RomeoAndJuliet_26_005|i'll leave now|i'll leave now
RomeoAndJuliet_26_006|but the news spread fast|but the news spread fast
RomeoAndJuliet_26_007|soon people for miles around had heard about juliet's death|soon people for miles around had heard about juliet's death
RomeoAndJuliet_26_008|in mantua a servant told romeo that capulet's daughter had died|in mantua a servant told romeo that capulet's daughter had died
RomeoAndJuliet_26_009|no|no
RomeoAndJuliet_26_010|oh juliet my juliet|oh juliet my juliet
RomeoAndJuliet_26_011|i'll go back to verona and find juliet in the tomb romeo sobbed|i'll go back to verona and find juliet in the tomb romeo sobbed
RomeoAndJuliet_26_012|then i'll lie beside her and drink poison so i die too|then i'll lie beside her and drink poison so i die too
RomeoAndJuliet_26_013|that way we can be together|that way we can be together
RomeoAndJuliet_27_001|romeo went to find an apothecary|romeo went to find an apothecary
RomeoAndJuliet_27_002|i need the strongest poison you have he said|i need the strongest poison you have he said
RomeoAndJuliet_27_003|you can't buy poison in mantua|you can't buy poison in mantua
RomeoAndJuliet_27_004|it's against the law the man told him|it's against the law the man told him
RomeoAndJuliet_27_005|but romeo saw he was poor and offered him forty gold coins|but romeo saw he was poor and offered him forty gold coins
RomeoAndJuliet_27_006|the apothecary quickly handed over a tiny bottle|the apothecary quickly handed over a tiny bottle
RomeoAndJuliet_27_007|one sip of this could kill twenty men|one sip of this could kill twenty men
RomeoAndJuliet_27_008|be careful|be careful
RomeoAndJuliet_27_009|romeo put the poison in his bag and headed for verona as fast as his horse could carry him|romeo put the poison in his bag and headed for verona as fast as his horse could carry him
RomeoAndJuliet_27_010|by the time friar john arrived in mantua romeo had already left|by the time friar john arrived in mantua romeo had already left
RomeoAndJuliet_27_011|so the friar set off back to verona without delivering the letter|so the friar set off back to verona without delivering the letter
RomeoAndJuliet_28_001|late that night romeo arrived in verona|late that night romeo arrived in verona
RomeoAndJuliet_28_002|he crept to the capulets house and found the entrance to the tomb|he crept to the capulets house and found the entrance to the tomb
RomeoAndJuliet_28_003|but someone else was already there|but someone else was already there
RomeoAndJuliet_28_004|count paris|count paris
RomeoAndJuliet_28_005|what are you doing here montague|what are you doing here montague
RomeoAndJuliet_28_006|demanded count paris|demanded count paris
RomeoAndJuliet_28_007|juliet is dead because of you|juliet is dead because of you
RomeoAndJuliet_28_008|you killed her cousin tybalt and she died of grief|you killed her cousin tybalt and she died of grief
RomeoAndJuliet_28_009|that's not true|that's not true
RomeoAndJuliet_28_010|romeo cried|romeo cried
RomeoAndJuliet_28_011|i loved her more than you did|i loved her more than you did
RomeoAndJuliet_28_012|you're trespassing snapped the count drawing his dagger|you're trespassing snapped the count drawing his dagger
RomeoAndJuliet_28_013|get out|get out
RomeoAndJuliet_28_014|he lunged at romeo|he lunged at romeo
RomeoAndJuliet_28_015|romeo drew his dagger too and fought back|romeo drew his dagger too and fought back
RomeoAndJuliet_28_016|count paris gasped and fell to his knees dying|count paris gasped and fell to his knees dying
RomeoAndJuliet_29_001|romeo stepped over the body and went to find juliet|romeo stepped over the body and went to find juliet
RomeoAndJuliet_29_002|she was lying inside as cold as the stone beneath her|she was lying inside as cold as the stone beneath her
RomeoAndJuliet_29_003|romeo took her hand and wept as he kissed her cheek|romeo took her hand and wept as he kissed her cheek
RomeoAndJuliet_29_004|she still looks so beautiful almost as if she's not dead at all|she still looks so beautiful almost as if she's not dead at all
RomeoAndJuliet_29_005|back at friar laurence's house friar john had returned|back at friar laurence's house friar john had returned
RomeoAndJuliet_29_006|i went to mantua but i couldn't deliver the message he announced|i went to mantua but i couldn't deliver the message he announced
RomeoAndJuliet_29_007|romeo wasn't there|romeo wasn't there
RomeoAndJuliet_29_008|friar laurence felt sick|friar laurence felt sick
RomeoAndJuliet_29_009|but juliet will wake up alone in the tomb he said|but juliet will wake up alone in the tomb he said
RomeoAndJuliet_29_010|i must rescue her|i must rescue her
RomeoAndJuliet_29_011|and he rushed from his house heading for the capulet tomb|and he rushed from his house heading for the capulet tomb
RomeoAndJuliet_30_001|in the tomb romeo took out his bottle of poison|in the tomb romeo took out his bottle of poison
RomeoAndJuliet_30_002|he drank it all lay down beside juliet and kissed her one last time|he drank it all lay down beside juliet and kissed her one last time
RomeoAndJuliet_30_003|thus with a kiss i die|thus with a kiss i die
RomeoAndJuliet_30_004|the poison worked fast|the poison worked fast
RomeoAndJuliet_30_005|in a few moments romeo lay still|in a few moments romeo lay still
RomeoAndJuliet_30_006|not long after that juliet awoke|not long after that juliet awoke
RomeoAndJuliet_30_007|she rubbed her eyes and sat up|she rubbed her eyes and sat up
RomeoAndJuliet_30_008|where am i|where am i
RomeoAndJuliet_30_009|she wondered|she wondered
RomeoAndJuliet_30_010|then she remembered the magic potion and friar laurence's plan|then she remembered the magic potion and friar laurence's plan
RomeoAndJuliet_30_011|romeo|romeo
RomeoAndJuliet_30_012|she called|she called
RomeoAndJuliet_30_013|oh no|oh no
RomeoAndJuliet_30_014|she cried as she saw his still body|she cried as she saw his still body
RomeoAndJuliet_30_015|she noticed the poison bottle in his hand and shook his shoulders|she noticed the poison bottle in his hand and shook his shoulders
RomeoAndJuliet_30_016|he didn't stir|he didn't stir
RomeoAndJuliet_31_001|juliet realized what he'd done|juliet realized what he'd done
RomeoAndJuliet_31_002|oh romeo she sobbed|oh romeo she sobbed
RomeoAndJuliet_31_003|i can't live without you|i can't live without you
RomeoAndJuliet_31_004|i'll kiss your lips and poison myself too|i'll kiss your lips and poison myself too
RomeoAndJuliet_31_005|just then she heard a noise|just then she heard a noise
RomeoAndJuliet_31_006|someone was coming|someone was coming
RomeoAndJuliet_31_007|juliet grabbed romeo's dagger|juliet grabbed romeo's dagger
RomeoAndJuliet_31_008|before anyone could arrive to stop her she plunged it into her heart and collapsed on top of romeo|before anyone could arrive to stop her she plunged it into her heart and collapsed on top of romeo
RomeoAndJuliet_31_009|friar laurence burst into the tomb followed by soldiers and servants|friar laurence burst into the tomb followed by soldiers and servants
RomeoAndJuliet_31_010|they were too late|they were too late
RomeoAndJuliet_31_011|romeo and juliet were dead|romeo and juliet were dead
RomeoAndJuliet_31_012|the friar summoned the capulets the montagues and prince escalus and told them the whole sad story|the friar summoned the capulets the montagues and prince escalus and told them the whole sad story
RomeoAndJuliet_32_001|the prince turned to the two families|the prince turned to the two families
RomeoAndJuliet_32_002|see what your hatred has done he said|see what your hatred has done he said
RomeoAndJuliet_32_003|romeo and juliet have paid the price for your feud|romeo and juliet have paid the price for your feud
RomeoAndJuliet_32_004|old capulet and old montague agreed to bury romeo and juliet side by side|old capulet and old montague agreed to bury romeo and juliet side by side
RomeoAndJuliet_32_005|wiping away their tears they promised that their families would never fight again|wiping away their tears they promised that their families would never fight again
RomeoAndJuliet_32_006|for never was a story of more woe than this of juliet and her romeo|for never was a story of more woe than this of juliet and her romeo
RomeoAndJuliet_32_007|william shakespeare fifteen sixty four to sixteen sixteen|william shakespeare fifteen sixty four to sixteen sixteen
RomeoAndJuliet_32_008|william shakespeare was a writer who lived in england around four hundred years ago|william shakespeare was a writer who lived in england around four hundred years ago
RomeoAndJuliet_32_009|he wrote lots of plays telling tales of love marriage murder ghosts witches and kings|he wrote lots of plays telling tales of love marriage murder ghosts witches and kings
RomeoAndJuliet_32_010|shakespeare worked at a playhouse in london called the globe where his plays were performed|shakespeare worked at a playhouse in london called the globe where his plays were performed
RomeoAndJuliet_32_011|later people collected the plays and made them into books|later people collected the plays and made them into books
RomeoAndJuliet_32_012|shakespeare didn't make up most of his stories|shakespeare didn't make up most of his stories
RomeoAndJuliet_32_013|he got them from old books folktales or real life and retold them to make exciting plays|he got them from old books folktales or real life and retold them to make exciting plays
RomeoAndJuliet_32_014|the story of romeo and juliet may have been based on real people who lived long ago in italy|the story of romeo and juliet may have been based on real people who lived long ago in italy
RomeoAndJuliet_32_015|today there is a replica of shakespeare's globe in london where you can see his plays performed|today there is a replica of shakespeare's globe in london where you can see his plays performed
RomeoAndJuliet_33_001|romeo and juliet was read by lesley sims and produced by mairi mackinnon with sound production by beth punter for the classical recording company|romeo and juliet was read by lesley sims and produced by mairi mackinnon with sound production by beth punter for the classical recording company
RomeoAndJuliet_33_002|this is an usborne audio production|this is an usborne audio production
StoneSoup_01_001|stone soup|stone soup
StoneSoup_01_002|retold by lesley sims|retold by lesley sims
StoneSoup_01_003|when you hear this sound|when you hear this sound
StoneSoup_01_004|turn the page|turn the page
StoneSoup_02_001|once there was a poor man|once there was a poor man
StoneSoup_02_002|he came to a cottage|he came to a cottage
StoneSoup_03_001|an old woman opened the door|an old woman opened the door
StoneSoup_03_002|may i rest here for a while|may i rest here for a while
StoneSoup_03_003|no go away|no go away
StoneSoup_04_001|i can make soup from a stonesaid the man|i can make soup from a stonesaid the man
StoneSoup_04_002|you can|you can
StoneSoup_04_003|said the woman|said the woman
StoneSoup_04_004|show me|show me
StoneSoup_05_001|she put a big pot of water on the fire|she put a big pot of water on the fire
StoneSoup_05_002|the old man added a shiny stone|the old man added a shiny stone
StoneSoup_06_001|the soup bubbled|the soup bubbled
StoneSoup_06_002|the old man tasted it|the old man tasted it
StoneSoup_06_003|mm yummy|mm yummy
StoneSoup_06_004|an onion would make it better he said|an onion would make it better he said
StoneSoup_07_001|so the old woman chopped an onion and popped it in|so the old woman chopped an onion and popped it in
StoneSoup_08_001|the soup bubbled|the soup bubbled
StoneSoup_08_002|the old man tasted it|the old man tasted it
StoneSoup_08_003|a potato would make it better he said|a potato would make it better he said
StoneSoup_09_001|so the old woman chopped a potato and popped it in|so the old woman chopped a potato and popped it in
StoneSoup_10_001|the soup bubbled|the soup bubbled
StoneSoup_10_002|the old man tasted it|the old man tasted it
StoneSoup_10_003|he licked his lips|he licked his lips
StoneSoup_10_004|some meat would make it better still|some meat would make it better still
StoneSoup_11_001|so the old woman chopped some meat and popped it in|so the old woman chopped some meat and popped it in
StoneSoup_12_001|the old man put it into bowls|the old man put it into bowls
StoneSoup_12_002|it is yummy said the old woman|it is yummy said the old woman
StoneSoup_12_003|that stone must be magic|that stone must be magic
StoneSoup_13_001|the old man smiled|the old man smiled
StoneSoup_13_002|he washed the stone and put it in his pocket|he washed the stone and put it in his pocket
StoneSoup_13_003|stay for supper said the woman|stay for supper said the woman
StoneSoup_13_004|we can have soup|we can have soup
StoryOfFootball_01_001|the story of football by rob lloyd jones|the story of football by rob lloyd jones
StoryOfFootball_01_002|when you hear this sound|when you hear this sound
StoryOfFootball_01_003|turn the page|turn the page
StoryOfFootball_02_001|chapter one|chapter one
StoryOfFootball_02_002|ancient ball games|ancient ball games
StoryOfFootball_02_003|people have always loved kicking balls around|people have always loved kicking balls around
StoryOfFootball_02_004|over two thousand years ago the ancient chinese made balls that were stuffed with goat fur|over two thousand years ago the ancient chinese made balls that were stuffed with goat fur
StoryOfFootball_03_001|they weren't sportsmen though|they weren't sportsmen though
StoryOfFootball_03_002|they were soldiers who booted the ball into a tiny net hanging high above them|they were soldiers who booted the ball into a tiny net hanging high above them
StoryOfFootball_03_003|their generals thought it would improve their aim with weapons|their generals thought it would improve their aim with weapons
StoryOfFootball_03_004|to get the full battle experience just as they lined up their shot the rest of the army charged|to get the full battle experience just as they lined up their shot the rest of the army charged
StoryOfFootball_04_001|a hundred years later the roman army also trained with footballs|a hundred years later the roman army also trained with footballs
StoryOfFootball_04_002|their game involved running with a ball and kicking it over the other team's line|their game involved running with a ball and kicking it over the other team's line
StoryOfFootball_04_003|the matches were very fast and furious|the matches were very fast and furious
StoryOfFootball_04_004|sometimes there were hundreds of players on each side|sometimes there were hundreds of players on each side
StoryOfFootball_05_001|as the roman army conquered europe they introduced their ball game to new countries and the very first international matches were played|as the roman army conquered europe they introduced their ball game to new countries and the very first international matches were played
StoryOfFootball_05_002|i think we should let them win|i think we should let them win
StoryOfFootball_05_003|chapter two|chapter two
StoryOfFootball_05_004|medieval mobs|medieval mobs
StoryOfFootball_05_005|football really took off in britain|football really took off in britain
